#name1	strand1	start1	end1	length1	name2	strand2	start2+	end2+	length2	id%
SUPER_7_1_IGH	+	97346	97835	490	CM060209.1_1_IGH	+	8622	9089	468	68.3%
SUPER_7_1_IGH	+	97563	97841	279	CM060209.1_1_IGH	+	1197770	1198043	274	69.9%
SUPER_7_1_IGH	+	97563	97835	273	CM060209.1_1_IGH	+	1277609	1277857	249	71.9%
SUPER_7_1_IGH	+	97563	97835	273	CM060209.1_1_IGH	+	905468	905716	249	71.9%
SUPER_7_1_IGH	+	97580	97841	262	CM060209.1_1_IGH	+	601751	601993	243	73.1%
SUPER_7_1_IGH	+	97580	97841	262	CM060209.1_1_IGH	+	401903	402145	243	73.1%
SUPER_7_1_IGH	+	313106	313590	485	CM060209.1_1_IGH	+	8632	9098	467	66.8%
SUPER_7_1_IGH	+	313311	313590	280	CM060209.1_1_IGH	+	1197767	1198040	274	70.9%
SUPER_7_1_IGH	+	313311	313590	280	CM060209.1_1_IGH	+	1277606	1277866	261	70.0%
SUPER_7_1_IGH	+	313311	313590	280	CM060209.1_1_IGH	+	905465	905725	261	70.0%
SUPER_7_1_IGH	+	313343	313590	248	CM060209.1_1_IGH	+	601759	601990	232	71.1%
SUPER_7_1_IGH	+	313343	313590	248	CM060209.1_1_IGH	+	401911	402142	232	71.1%
SUPER_7_1_IGH	+	321533	327566	6034	CM060209.1_1_IGH	+	591905	598167	6263	86.0%
SUPER_7_1_IGH	+	321533	327566	6034	CM060209.1_1_IGH	+	392062	398323	6262	86.0%
SUPER_7_1_IGH	+	432291	438324	6034	CM060209.1_1_IGH	+	591905	598167	6263	86.0%
SUPER_7_1_IGH	+	432291	438324	6034	CM060209.1_1_IGH	+	392062	398323	6262	86.0%
SUPER_7_1_IGH	+	452243	452460	218	CM060209.1_1_IGH	+	1124434	1124654	221	72.0%
SUPER_7_1_IGH	+	492949	493379	431	CM060209.1_1_IGH	+	8622	9069	448	67.4%
SUPER_7_1_IGH	+	493179	493379	201	CM060209.1_1_IGH	+	1197800	1198011	212	72.8%
SUPER_7_1_IGH	+	493179	493379	201	CM060209.1_1_IGH	+	1277639	1277837	199	71.8%
SUPER_7_1_IGH	+	493179	493379	201	CM060209.1_1_IGH	+	905498	905696	199	71.8%
SUPER_7_1_IGH	+	508663	514988	6326	CM060209.1_1_IGH	+	591905	598165	6261	86.0%
SUPER_7_1_IGH	+	508663	514988	6326	CM060209.1_1_IGH	+	392062	398321	6260	86.0%
SUPER_7_1_IGH	+	611575	611854	280	CM060209.1_1_IGH	+	1197767	1198040	274	71.3%
SUPER_7_1_IGH	+	611607	611854	248	CM060209.1_1_IGH	+	601759	601990	232	71.5%
SUPER_7_1_IGH	+	611607	611854	248	CM060209.1_1_IGH	+	401911	402142	232	71.5%
SUPER_7_1_IGH	+	687962	688419	458	CM060209.1_1_IGH	+	8625	9088	464	67.4%
SUPER_7_1_IGH	+	688199	688399	201	CM060209.1_1_IGH	+	1197800	1198011	212	70.8%
SUPER_7_1_IGH	+	688199	688419	221	CM060209.1_1_IGH	+	1277639	1277856	218	71.0%
SUPER_7_1_IGH	+	688199	688419	221	CM060209.1_1_IGH	+	905498	905715	218	71.0%
SUPER_7_1_IGH	+	997346	1002313	4968	CM060209.1_1_IGH	+	133764	138831	5068	71.3%
SUPER_7_1_IGH	+	999433	1000722	1290	CM060209.1_1_IGH	+	35891	37171	1281	72.9%
SUPER_7_1_IGH	+	1114529	1114822	294	CM060209.1_1_IGH	+	61768	62072	305	69.4%
SUPER_7_1_IGH	+	1137753	1138246	494	CM060209.1_1_IGH	+	8622	9089	468	68.2%
SUPER_7_1_IGH	+	1137974	1138252	279	CM060209.1_1_IGH	+	1197770	1198043	274	71.0%
SUPER_7_1_IGH	+	1137974	1138291	318	CM060209.1_1_IGH	+	1277609	1277902	294	72.1%
SUPER_7_1_IGH	+	1137974	1138291	318	CM060209.1_1_IGH	+	905468	905761	294	72.1%
SUPER_7_1_IGH	+	1137991	1138252	262	CM060209.1_1_IGH	+	601751	601993	243	73.9%
SUPER_7_1_IGH	+	1137991	1138252	262	CM060209.1_1_IGH	+	401903	402145	243	73.9%
SUPER_7_1_IGH	+	1235355	1241276	5922	CM060209.1_1_IGH	+	591907	597989	6083	87.7%
SUPER_7_1_IGH	+	1235355	1241276	5922	CM060209.1_1_IGH	+	392064	398145	6082	87.7%
SUPER_7_1_IGH	+	1402970	1403235	266	CM060209.1_1_IGH	+	1001243	1001529	287	68.6%
SUPER_7_1_IGH	+	1402970	1403235	266	CM060209.1_1_IGH	+	300729	301015	287	68.6%
SUPER_7_1_IGH	+	1402970	1403235	266	CM060209.1_1_IGH	+	220248	220535	288	67.8%
SUPER_7_1_IGH	+	1402970	1403235	266	CM060209.1_1_IGH	+	1101117	1101404	288	69.0%
SUPER_7_1_IGH	+	1402970	1403235	266	CM060209.1_1_IGH	+	803599	803886	288	69.0%
SUPER_7_1_IGH	+	1402970	1403235	266	CM060209.1_1_IGH	+	1209586	1209872	287	69.0%
SUPER_7_1_IGH	+	1402970	1403235	266	CM060209.1_1_IGH	+	703707	703993	287	69.0%
SUPER_7_1_IGH	+	1402970	1403235	266	CM060209.1_1_IGH	+	503391	503677	287	69.0%
SUPER_7_1_IGH	+	1402970	1403235	266	CM060209.1_1_IGH	+	1289851	1290138	288	69.0%
SUPER_7_1_IGH	+	1402970	1403235	266	CM060209.1_1_IGH	+	917345	917632	288	69.0%
SUPER_7_1_IGH	+	1402970	1403235	266	CM060209.1_1_IGH	+	613494	613781	288	69.0%
SUPER_7_1_IGH	+	1402970	1403235	266	CM060209.1_1_IGH	+	413646	413933	288	69.0%
SUPER_7_1_IGH	+	1402970	1403235	266	CM060209.1_1_IGH	+	23485	23772	288	69.8%
SUPER_7_1_IGH	+	1403004	1403222	219	CM060209.1_1_IGH	+	129988	130226	239	71.6%
SUPER_7_1_IGH	+	1403004	1403250	247	CM060209.1_1_IGH	+	61784	62055	272	70.4%
SUPER_7_1_IGH	+	1403004	1403235	232	CM060209.1_1_IGH	+	978683	978934	252	71.4%
SUPER_7_1_IGH	+	1403004	1403235	232	CM060209.1_1_IGH	+	681157	681408	252	71.4%
SUPER_7_1_IGH	+	1403004	1403235	232	CM060209.1_1_IGH	+	480573	480824	252	71.0%
SUPER_7_1_IGH	+	1403004	1403235	232	CM060209.1_1_IGH	+	278173	278424	252	71.0%
SUPER_7_1_IGH	+	1403004	1403243	240	CM060209.1_1_IGH	+	1174486	1174745	260	69.5%
SUPER_7_1_IGH	+	1403004	1403252	249	CM060209.1_1_IGH	+	1419608	1419880	273	71.9%
SUPER_7_1_IGH	+	1403004	1403235	232	CM060209.1_1_IGH	+	1350955	1351207	253	71.6%
SUPER_7_1_IGH	+	1403005	1403250	246	CM060209.1_1_IGH	+	158914	159165	252	68.4%
SUPER_7_1_IGH	+	1403005	1403250	246	CM060209.1_1_IGH	+	1376814	1377064	251	68.9%
SUPER_7_1_IGH	+	1403005	1403250	246	CM060209.1_1_IGH	+	858052	858303	252	69.3%
SUPER_7_1_IGH	+	1403005	1403250	246	CM060209.1_1_IGH	+	1231765	1232016	252	69.3%
SUPER_7_1_IGH	+	1403005	1403250	246	CM060209.1_1_IGH	+	935069	935320	252	70.2%
SUPER_7_1_IGH	+	1403005	1403250	246	CM060209.1_1_IGH	+	826913	827164	252	69.3%
SUPER_7_1_IGH	+	1403005	1403250	246	CM060209.1_1_IGH	+	522422	522673	252	69.3%
SUPER_7_1_IGH	+	1403005	1403250	246	CM060209.1_1_IGH	+	757202	757453	252	69.7%
SUPER_7_1_IGH	+	1403005	1403250	246	CM060209.1_1_IGH	+	553787	554038	252	69.7%
SUPER_7_1_IGH	+	1403005	1403250	246	CM060209.1_1_IGH	+	354223	354474	252	69.7%
SUPER_7_1_IGH	+	1403005	1403250	246	CM060209.1_1_IGH	+	1054717	1054968	252	69.7%
SUPER_7_1_IGH	+	1403005	1403250	246	CM060209.1_1_IGH	+	1124434	1124685	252	70.2%
SUPER_7_1_IGH	+	1403005	1403250	246	CM060209.1_1_IGH	+	236017	236267	251	69.6%
SUPER_7_1_IGH	+	1403005	1403250	246	CM060209.1_1_IGH	+	1307578	1307829	252	70.6%
SUPER_7_1_IGH	+	1403049	1403235	187	CM060209.1_1_IGH	+	203239	203427	189	72.7%
